@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 74\nSize of the tree: 147\n','Number of rules: 96\n','Number of rules: 92\n','Number of rules: 86\n','Number of rules: 81\n','Number of rules: 85\n','Number of rules: 87\n','Number of rules: 83\n','Number of rules: 82\n','Number of rules: 101\n','Number of rules: 78\n','Number of rules: 95\n','Number of rules: 79\n','Number of rules: 84\n','Number of rules: 88\n','Number of rules: 80\n','Number of rules: 76\n','Number of rules: 90\n','Number of rules: 74\n','Number of rules: 89\n','Number of rules: 77\n','Number of rules: 73\n','Number of rules: 91\n','Number of rules: 69\n','Number of rules: 97\n','Number of rules: 93\n','Number of rules: 94\n','Number of rules: 75\n','Number of rules: 72\n','Number of rules: 68\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman-data,4,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,41,32,0,56.164384,43.835616,0,0.417456,0.190044,0.382536,62.67897,98.268971,159.155028,18315.757632,-18156.602603,2.180206,250.900789,-248.720584,69.104057,0.946631,43.419336,0.666667,10,0.155172,9,0.844828,49,0.333333,5,0.526316,0.666667,0.588235,0.471006,0.802299,0.517298,0.561644,0.137591,0.862409,0.438356,0.551004,0.561644,0.552404,0.420994,0.763536,0.52869,0.487043,0.561644,0.055,0,0.0625,0,62.5,0,199937,143306,18488,72.60274,39.452055,'Number of rules: 79\n',?,?,79
pacman-data,4,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.469557,0.181909,0.371412,60.0419,95.493055,158.78985,19372.872188,-19214.082338,2.175203,265.381811,-263.206607,76.186095,1.043645,47.979197,0.8125,13,0.140351,8,0.859649,49,0.1875,3,0.619048,0.8125,0.702703,0.614259,0.810307,0.45462,0.60274,0.133807,0.866193,0.39726,0.602022,0.60274,0.595085,0.472108,0.772016,0.552192,0.544754,0.60274,0.063,0.001,0.0625,0,62.5,0,222543,143306,18488,75.342466,36.712329,'Number of rules: 87\n',?,?,87
pacman-data,4,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,52,21,0,71.232877,28.767123,0,0.621388,0.133747,0.296273,44.145296,76.174368,158.78985,6495.090782,-6336.300932,2.175203,88.973846,-86.798643,99.876603,1.368173,62.898606,0.6875,11,0.052632,3,0.947368,54,0.3125,5,0.785714,0.6875,0.733333,0.6671,0.934759,0.840347,0.712329,0.087069,0.912931,0.287671,0.713114,0.712329,0.709793,0.622325,0.901093,0.76976,0.67462,0.712329,0.057,0,0.046875,0,46.875,0,201000,143306,18488,91.780822,38.082192,'Number of rules: 80\n',?,?,80
pacman-data,4,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.58161,0.147681,0.332805,48.744139,85.566824,158.78985,12929.578368,-12770.788518,2.175203,177.117512,-174.942308,88.806326,1.216525,55.926954,0.75,12,0.140351,8,0.859649,49,0.25,4,0.6,0.75,0.666667,0.565489,0.817434,0.536201,0.684932,0.098475,0.901525,0.315068,0.669494,0.684932,0.673458,0.579752,0.836813,0.627242,0.610926,0.684932,0.064,0,0.078125,0,78.125,0,207258,143306,18488,83.561644,34.794521,'Number of rules: 80\n',?,?,80
pacman-data,5,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,47,27,0,63.513514,36.486486,0,0.511133,0.17052,0.369745,56.206922,94.920578,161.45541,23650.413187,-23488.957777,2.18183,319.600178,-317.418348,81.089762,1.095808,50.224246,0.5625,9,0.086207,5,0.913793,53,0.4375,7,0.642857,0.5625,0.6,0.500621,0.798491,0.610057,0.635135,0.127989,0.872011,0.364865,0.630691,0.635135,0.628846,0.514086,0.764578,0.533135,0.593325,0.635135,0.071,0.001,0.0625,0,62.5,0,234512,143093,18701,70.27027,32.972973,'Number of rules: 90\n',?,?,90
pacman-data,5,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,45,29,0,60.810811,39.189189,0,0.473762,0.169728,0.377315,55.945745,96.863875,161.45541,22588.170575,-22426.715165,2.18183,305.245548,-303.063718,77.293336,1.044505,47.872868,0.4375,7,0.051724,3,0.948276,55,0.5625,9,0.7,0.4375,0.538462,0.464536,0.689655,0.452654,0.608108,0.127052,0.872948,0.391892,0.603686,0.608108,0.594287,0.488924,0.757358,0.49714,0.533167,0.608108,0.052,0,0.046875,0,46.875,0,198380,143093,18701,68.918919,31.081081,'Number of rules: 78\n',?,?,78
pacman-data,5,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.547146,0.160721,0.350738,53.048208,90.177672,158.78985,18289.609183,-18130.819333,2.175203,250.542592,-248.367388,85.22319,1.167441,53.670427,0.75,12,0.157895,9,0.842105,48,0.25,4,0.571429,0.75,0.648649,0.541109,0.842654,0.569421,0.657534,0.108476,0.891524,0.342466,0.690313,0.657534,0.649825,0.555172,0.796559,0.56466,0.617034,0.657534,0.064,0.001,0.0625,0,62.5,0,229862,143306,18488,76.712329,34.520548,'Number of rules: 86\n',?,?,86
pacman-data,5,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.405332,0.191863,0.390665,63.327197,100.443338,158.78985,20457.790708,-20299.000858,2.175203,280.243708,-278.068505,68.435186,0.937468,43.09796,0.375,6,0.087719,5,0.912281,52,0.625,10,0.545455,0.375,0.444444,0.332209,0.673794,0.428531,0.547945,0.13902,0.86098,0.452055,0.558579,0.547945,0.546607,0.410718,0.749863,0.554111,0.497965,0.547945,0.063,0,0.0625,0,62.5,0,219086,143306,18488,72.60274,36.164384,'Number of rules: 85\n',?,?,85
pacman-data,5,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,51,22,0,69.863014,30.136986,0,0.607047,0.152058,0.332741,50.189138,85.550474,158.78985,15072.224464,-14913.434613,2.175203,206.468828,-204.293625,90.201885,1.235642,56.805825,0.875,14,0.052632,3,0.947368,54,0.125,2,0.823529,0.875,0.848485,0.804906,0.899123,0.738304,0.69863,0.081934,0.918066,0.30137,0.702671,0.69863,0.697838,0.610656,0.824198,0.640694,0.646425,0.69863,0.073,0.001,0.078125,0,78.125,0,230720,143306,18488,80.821918,33.424658,'Number of rules: 87\n',?,?,87
pacman-data,5,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,42,31,0,57.534247,42.465753,0,0.452058,0.181165,0.379894,59.750467,97.59045,159.155028,20442.316779,-20283.161751,2.180206,280.031737,-277.851531,76.740442,1.051239,48.217416,0.533333,8,0.103448,6,0.896552,52,0.466667,7,0.571429,0.533333,0.551724,0.441186,0.775862,0.476132,0.575342,0.107525,0.892475,0.424658,0.594347,0.575342,0.573704,0.463999,0.784072,0.538609,0.519133,0.575342,0.063,0.001,0.0625,0,62.5,0,200302,143306,18488,73.972603,35.068493,'Number of rules: 74\n',?,?,74
pacman-data,5,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.543978,0.155804,0.347922,51.33034,89.268024,159.921683,20428.447118,-20268.525435,2.190708,279.841741,-277.651033,86.381041,1.183302,54.01459,0.533333,8,0.12069,7,0.87931,51,0.466667,7,0.533333,0.533333,0.533333,0.412644,0.71092,0.370832,0.657534,0.100023,0.899977,0.342466,0.642421,0.657534,0.647455,0.557023,0.795964,0.571758,0.595023,0.657534,0.076,0.001,0.0625,0,62.5,0,210890,143306,18488,73.972603,32.876712,'Number of rules: 86\n',?,?,86
pacman-data,5,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.510067,0.173345,0.356721,57.165223,91.626029,159.216532,20438.771806,-20279.555274,2.181048,279.983175,-277.802127,77.891591,1.067008,48.921798,0.533333,8,0.12069,7,0.87931,51,0.466667,7,0.533333,0.533333,0.533333,0.412644,0.711494,0.453457,0.630137,0.113631,0.886369,0.369863,0.624793,0.630137,0.623784,0.514323,0.781423,0.591607,0.577388,0.630137,0.078,0.001,0.078125,0,78.125,0,230795,143306,18488,72.60274,36.164384,'Number of rules: 86\n',?,?,86
pacman-data,5,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.500254,0.161531,0.343109,53.269166,88.129686,159.216532,14006.901629,-13847.685097,2.181048,191.875365,-189.694316,81.801941,1.120575,51.377793,0.533333,8,0.086207,5,0.913793,53,0.466667,7,0.615385,0.533333,0.571429,0.472218,0.764368,0.547105,0.630137,0.127973,0.872027,0.369863,0.583926,0.630137,0.595987,0.491802,0.821272,0.611184,0.510105,0.630137,0.07,0.001,0.078125,0,78.125,0,232870,143306,18488,82.191781,36.438356,'Number of rules: 84\n',?,?,84
pacman-data,5,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,38,35,0,52.054795,47.945205,0,0.376373,0.203612,0.402478,67.146527,103.379087,159.216532,22598.705615,-22439.489082,2.181048,309.57131,-307.390261,66.35187,0.90893,41.673983,0.8,12,0.172414,10,0.827586,48,0.2,3,0.545455,0.8,0.648649,0.552633,0.80977,0.519382,0.520548,0.143079,0.856921,0.479452,0.496721,0.520548,0.495587,0.358876,0.738686,0.47552,0.442872,0.520548,0.071,0,0.0625,0,62.5,0,217659,143306,18488,71.232877,37.260274,'Number of rules: 85\n',?,?,85
pacman-data,6,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,43,31,0,58.108108,41.891892,0,0.449484,0.171247,0.363869,56.45253,93.42349,161.393906,17228.771099,-17067.377193,2.180999,232.821231,-230.640232,81.872219,1.106381,50.728197,0.625,10,0.12069,7,0.87931,51,0.375,6,0.588235,0.625,0.606061,0.493526,0.800108,0.57116,0.581081,0.134102,0.865898,0.418919,0.582015,0.581081,0.57994,0.445323,0.799704,0.611049,0.54911,0.581081,0.063,0.001,0.0625,0,62.5,0,219968,143093,18701,78.378378,35.135135,'Number of rules: 83\n',?,?,83
pacman-data,6,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,44,30,0,59.459459,40.540541,0,0.466346,0.172787,0.377234,56.850372,96.644728,162.587243,19375.651912,-19213.064669,2.197125,261.833134,-259.636009,78.651704,1.062861,48.375077,0.666667,10,0.033898,2,0.966102,57,0.333333,5,0.833333,0.666667,0.740741,0.690128,0.823729,0.624939,0.594595,0.120569,0.879431,0.405405,0.599517,0.594595,0.59383,0.477031,0.78071,0.5317,0.531515,0.594595,0.064,0,0.0625,0,62.5,0,210685,143093,18701,74.324324,31.891892,'Number of rules: 81\n',?,?,81
pacman-data,6,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.462049,0.17532,0.368372,57.816606,94.618747,159.216532,19368.035402,-19208.81887,2.181048,265.315553,-263.134505,79.412607,1.087844,49.877112,0.666667,10,0.068966,4,0.931034,54,0.333333,5,0.714286,0.666667,0.689655,0.613414,0.845977,0.584078,0.589041,0.117066,0.882934,0.410959,0.610053,0.589041,0.598347,0.478078,0.783932,0.545459,0.543303,0.589041,0.067,0,0.0625,0,62.5,0,216474,143306,18488,75.342466,36.438356,'Number of rules: 89\n',?,?,89
pacman-data,6,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.55016,0.162516,0.34685,53.594113,89.090643,159.216532,15081.572953,-14922.35642,2.181048,206.59689,-204.415841,83.602879,1.145245,52.508919,0.6,9,0.051724,3,0.948276,55,0.4,6,0.75,0.6,0.666667,0.597727,0.812644,0.546526,0.657534,0.095779,0.904221,0.342466,0.671289,0.657534,0.658159,0.564589,0.804562,0.605747,0.591568,0.657534,0.055,0.001,0.0625,0,62.5,0,194334,143306,18488,80.821918,41.09589,'Number of rules: 77\n',?,?,77
pacman-data,6,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,38,35,0,52.054795,47.945205,0,0.36506,0.197509,0.395974,65.134013,101.708589,159.216532,21528.227944,-21369.011412,2.181048,294.907232,-292.726184,66.787449,0.914897,41.947559,0.533333,8,0.172414,10,0.827586,48,0.466667,7,0.444444,0.533333,0.484848,0.338339,0.738506,0.492636,0.520548,0.152529,0.847471,0.479452,0.496267,0.520548,0.506118,0.357372,0.730653,0.468373,0.440591,0.520548,0.061,0,0.0625,0,62.5,0,177995,143306,18488,68.493151,35.890411,'Number of rules: 74\n',?,?,74
pacman-data,6,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.57429,0.150222,0.338393,49.539719,86.918533,159.216532,17212.51574,-17053.299208,2.181048,235.787887,-233.606838,86.207574,1.180926,54.144864,0.866667,13,0.172414,10,0.827586,48,0.133333,2,0.565217,0.866667,0.684211,0.603849,0.855747,0.507096,0.684932,0.10005,0.89995,0.315068,0.657342,0.684932,0.647768,0.57953,0.817041,0.60186,0.543381,0.684932,0.065,0,0.0625,0,62.5,0,214269,143306,18488,78.082192,33.972603,'Number of rules: 88\n',?,?,88
pacman-data,6,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.481127,0.174638,0.367197,57.641715,94.409325,158.78985,16159.875282,-16001.085432,2.175203,221.368155,-219.192951,78.507416,1.075444,49.44108,0.6875,11,0.070175,4,0.929825,53,0.3125,5,0.733333,0.6875,0.709677,0.63205,0.859101,0.726339,0.60274,0.109513,0.890487,0.39726,0.611289,0.60274,0.598554,0.489126,0.798827,0.56646,0.534776,0.60274,0.063,0.001,0.0625,0,62.5,0,219342,143306,18488,76.712329,36.986301,'Number of rules: 80\n',?,?,80
pacman-data,6,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.514702,0.151962,0.34715,50.157455,89.255202,158.78985,17215.498104,-17056.708253,2.175203,235.828741,-233.653538,82.070069,1.124248,51.684707,0.75,12,0.157895,9,0.842105,48,0.25,4,0.571429,0.75,0.648649,0.541109,0.837719,0.481962,0.643836,0.114562,0.885438,0.356164,0.614461,0.643836,0.616482,0.530073,0.809881,0.585828,0.519019,0.643836,0.068,0,0.0625,0,62.5,0,246929,143306,18488,78.082192,32.60274,'Number of rules: 89\n',?,?,89
pacman-data,6,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.476508,0.173379,0.365736,57.226313,94.033859,158.78985,23650.875336,-23492.085485,2.175203,323.984594,-321.80939,76.362285,1.046059,48.090155,0.8125,13,0.087719,5,0.912281,52,0.1875,3,0.722222,0.8125,0.764706,0.695643,0.880482,0.723502,0.60274,0.111042,0.888958,0.39726,0.597149,0.60274,0.598076,0.487037,0.757814,0.559766,0.521776,0.60274,0.069,0.001,0.0625,0,62.5,0,216801,143306,18488,69.863014,35.068493,'Number of rules: 84\n',?,?,84
pacman-data,6,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.481613,0.16559,0.366284,54.655544,94.174662,158.78985,23648.262506,-23489.472656,2.175203,323.948801,-321.773598,79.330481,1.086719,49.959416,0.625,10,0.175439,10,0.824561,47,0.375,6,0.5,0.625,0.555556,0.416998,0.723136,0.482316,0.616438,0.138116,0.861884,0.383562,0.614072,0.616438,0.603087,0.483979,0.766906,0.556917,0.549323,0.616438,0.067,0.001,0.0625,0,62.5,0,222383,143306,18488,69.863014,32.60274,'Number of rules: 92\n',?,?,92
pacman-data,7,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,46,28,0,62.162162,37.837838,0,0.502879,0.16619,0.346948,54.77975,89.068126,161.45541,16152.169479,-15990.714069,2.18183,218.272561,-216.090731,85.013542,1.148832,52.654502,0.625,10,0.086207,5,0.913793,53,0.375,6,0.666667,0.625,0.645161,0.551727,0.783944,0.565215,0.621622,0.113958,0.886042,0.378378,0.615211,0.621622,0.616595,0.502298,0.798361,0.595021,0.560465,0.621622,0.068,0,0.078125,0,78.125,0,208804,143093,18701,78.378378,37.567568,'Number of rules: 86\n',?,?,86
pacman-data,7,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,45,29,0,60.810811,39.189189,0,0.476968,0.166435,0.363064,54.860248,93.205448,161.45541,21510.750153,-21349.294743,2.18183,290.685813,-288.503983,79.029493,1.067966,48.948185,0.5,8,0.12069,7,0.87931,51,0.5,8,0.533333,0.5,0.516129,0.388416,0.731142,0.442962,0.608108,0.123946,0.876054,0.391892,0.604319,0.608108,0.603132,0.489722,0.778158,0.560783,0.553132,0.608108,0.058,0,0.0625,0,62.5,0,181791,143093,18701,72.972973,35.405405,'Number of rules: 79\n',?,?,79
pacman-data,7,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.405479,0.19986,0.395012,65.966616,101.560765,158.78985,23670.514573,-23511.724723,2.175203,324.253624,-322.078421,68.308982,0.935739,43.018482,0.6875,11,0.263158,15,0.736842,42,0.3125,5,0.423077,0.6875,0.52381,0.366588,0.70614,0.38886,0.547945,0.13374,0.86626,0.452055,0.576446,0.547945,0.549814,0.42316,0.736008,0.513095,0.507304,0.547945,0.064,0,0.0625,0,62.5,0,220888,143306,18488,68.493151,37.534247,'Number of rules: 86\n',?,?,86
pacman-data,7,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.531242,0.166972,0.350362,55.111585,90.080922,158.78985,16151.579917,-15992.790067,2.175203,221.254519,-219.079316,83.407806,1.142573,52.527165,0.8125,13,0.157895,9,0.842105,48,0.1875,3,0.590909,0.8125,0.684211,0.590175,0.820175,0.54079,0.643836,0.109216,0.890784,0.356164,0.649923,0.643836,0.63634,0.532676,0.799681,0.569646,0.598903,0.643836,0.059,0.001,0.0625,0,62.5,0,194221,143306,18488,78.082192,37.260274,'Number of rules: 80\n',?,?,80
pacman-data,7,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.508969,0.174757,0.374241,57.681131,96.220488,158.78985,22584.656559,-22425.866709,2.175203,309.378857,-307.203654,77.162209,1.057017,48.593918,0.6875,11,0.070175,4,0.929825,53,0.3125,5,0.733333,0.6875,0.709677,0.63205,0.765351,0.510193,0.630137,0.117677,0.882323,0.369863,0.622633,0.630137,0.62584,0.510775,0.740152,0.486259,0.561796,0.630137,0.071,0,0.078125,0,78.125,0,238103,143306,18488,69.863014,33.69863,'Number of rules: 83\n',?,?,83
pacman-data,7,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.511161,0.1647,0.361563,54.320275,92.881431,159.155028,20433.115609,-20273.960581,2.180206,279.905693,-277.725487,81.695697,1.119119,51.330893,0.733333,11,0.12069,7,0.87931,51,0.266667,4,0.611111,0.733333,0.666667,0.574315,0.848851,0.588847,0.630137,0.104771,0.895229,0.369863,0.62104,0.630137,0.623891,0.520637,0.796027,0.57875,0.544183,0.630137,0.068,0.001,0.078125,0,78.125,0,227506,143306,18488,73.972603,32.876712,'Number of rules: 90\n',?,?,90
pacman-data,7,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.443032,0.188759,0.385131,62.187549,98.814766,159.921683,23662.107004,-23502.185321,2.190708,324.138452,-321.947744,69.544621,0.952666,43.486674,0.666667,10,0.068966,4,0.931034,54,0.333333,5,0.714286,0.666667,0.689655,0.613414,0.844253,0.568394,0.589041,0.151399,0.848601,0.410959,0.574698,0.589041,0.563463,0.440096,0.724684,0.49328,0.502994,0.589041,0.064,0,0.0625,0,62.5,0,205229,143306,18488,65.753425,33.150685,'Number of rules: 84\n',?,?,84
pacman-data,7,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,42,31,0,57.534247,42.465753,0,0.431407,0.187482,0.382245,61.827398,98.182131,159.216532,20453.35736,-20294.140828,2.181048,280.182978,-278.001929,69.456038,0.951453,43.623635,0.533333,8,0.051724,3,0.948276,55,0.466667,7,0.727273,0.533333,0.615385,0.543954,0.871839,0.57479,0.575342,0.139918,0.860082,0.424658,0.571623,0.575342,0.568467,0.440745,0.754556,0.532893,0.502341,0.575342,0.057,0.001,0.0625,0,62.5,0,189768,143306,18488,69.863014,36.986301,'Number of rules: 77\n',?,?,77
pacman-data,7,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.447388,0.172953,0.372289,57.036049,95.624933,159.216532,18303.987072,-18144.77054,2.181048,250.739549,-248.558501,72.872863,0.998258,45.769658,0.6,9,0.103448,6,0.896552,52,0.4,6,0.6,0.6,0.6,0.496552,0.781034,0.507613,0.589041,0.130317,0.869683,0.410959,0.570391,0.589041,0.576758,0.459784,0.798148,0.587723,0.497218,0.589041,0.06,0.001,0.0625,0,62.5,0,205132,143306,18488,73.972603,34.246575,'Number of rules: 73\n',?,?,73
pacman-data,7,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,41,32,0,56.164384,43.835616,0,0.424489,0.175074,0.380836,57.735282,97.820228,159.216532,19372.915649,-19213.699117,2.181048,265.382406,-263.201358,73.694901,1.009519,46.28596,0.733333,11,0.12069,7,0.87931,51,0.266667,4,0.611111,0.733333,0.666667,0.574315,0.809195,0.566891,0.561644,0.122138,0.877862,0.438356,0.567345,0.561644,0.560891,0.438725,0.7935,0.550007,0.487912,0.561644,0.073,0.001,0.03125,0,31.25,0,246824,143306,18488,75.342466,34.246575,'Number of rules: 91\n',?,?,91
pacman-data,8,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,41,33,0,55.405405,44.594595,0,0.419539,0.196229,0.398912,64.687964,102.420849,161.393906,24737.108943,-24575.715037,2.180999,334.285256,-332.104257,70.017159,0.946178,43.382777,0.5625,9,0.137931,8,0.862069,50,0.4375,7,0.529412,0.5625,0.545455,0.41549,0.756466,0.429831,0.554054,0.121605,0.878395,0.445946,0.56861,0.554054,0.559052,0.432231,0.739252,0.454305,0.517762,0.554054,0.059,0.001,0.0625,0,62.5,0,201235,143093,18701,67.567568,34.864865,'Number of rules: 79\n',?,?,79
pacman-data,8,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,45,29,0,60.810811,39.189189,0,0.486357,0.162344,0.359383,53.460314,92.160269,162.160561,17224.355378,-17062.194817,2.191359,232.761559,-230.5702,88.275816,1.192916,54.437291,0.625,10,0.155172,9,0.844828,49,0.375,6,0.526316,0.625,0.571429,0.442746,0.759159,0.503208,0.608108,0.120149,0.879851,0.391892,0.633691,0.608108,0.609417,0.494681,0.799443,0.573155,0.591297,0.608108,0.063,0,0.0625,0,62.5,0,218400,143093,18701,74.324324,29.189189,'Number of rules: 87\n',?,?,87
pacman-data,8,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,54,19,0,73.972603,26.027397,0,0.657362,0.12817,0.3066,42.304246,78.829334,158.78985,15058.48868,-14899.69883,2.175203,206.280667,-204.105463,99.88642,1.368307,62.904789,0.75,12,0.105263,6,0.894737,51,0.25,4,0.666667,0.75,0.705882,0.618817,0.845395,0.64561,0.739726,0.065967,0.934033,0.260274,0.747717,0.739726,0.731686,0.670171,0.848144,0.693838,0.669502,0.739726,0.068,0.001,0.078125,0,78.125,0,234766,143306,18488,80.821918,34.246575,'Number of rules: 83\n',?,?,83
pacman-data,8,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.48669,0.173626,0.36699,57.307706,94.356285,158.78985,18297.142803,-18138.352953,2.175203,250.645792,-248.470588,77.335479,1.05939,48.703037,0.375,6,0.122807,7,0.877193,50,0.625,10,0.461538,0.375,0.413793,0.272699,0.683114,0.36702,0.616438,0.125065,0.874935,0.383562,0.607727,0.616438,0.609517,0.494775,0.791051,0.548151,0.567628,0.616438,0.06,0.001,0.0625,0,62.5,0,224388,143306,18488,76.712329,34.246575,'Number of rules: 84\n',?,?,84
